First_Published,Advisory,Severity,Summary,Product Names,cvss_base_score
2016-03-30T16:00:00-0700,Cisco Firepower Malware Block Bypass Vulnerability,High,"A vulnerability in the malicious file detection and blocking features of Cisco Firepower System Software could allow an unauthenticated, remote attacker to bypass malware detection mechanisms on an affected system.<br />
<br />
The vulnerability is due to improper input validation of fields in HTTP headers. An attacker could exploit this vulnerability by sending a crafted HTTP request to an affected system. A successful exploit could allow the attacker to bypass malicious file detection or blocking policies that are configured for the system, which could allow malware to pass through the system undetected.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160330-fp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160330-fp</a>",[u'Cisco ASA with FirePOWER Services '],5.0
2016-03-09T16:00:00-0800,Cisco ASA Content Security and Control Security Services Module Denial of Service Vulnerability,High,"A vulnerability in the HTTPS inspection engine of the Cisco ASA Content Security and Control Security Services Module (CSC-SSM) could allow an unauthenticated, remote attacker to cause exhaustion of available memory, system instability, and a reload of the affected system. <br />
<br />
The vulnerability is due to improper handling of HTTPS packets transiting through the affected system. An attacker could exploit this vulnerability by sending HTTPS packets through the affected system at high rate.&nbsp;<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160309-csc"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160309-csc</a>",[u'Cisco ASA 5500 Series CSC-SSM '],7.8
2016-01-27T20:00:00-0800,Multiple Vulnerabilities in Network Time Protocol Daemon Affecting Cisco Products: January 2016,Medium,"Multiple Cisco products incorporate a version of the Network Time Protocol daemon (ntpd) package. Versions of this package are affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to create a denial of service (DoS) condition or modify the time being advertised by a device acting as a Network Time Protocol (NTP) server.<br />
<br />
On January 19, 2016, NTP Consortium at Network Time Foundation released a security advisory detailing 12 issues regarding multiple DoS vulnerabilities, information disclosure vulnerabilities, and logic issues that may allow an attacker to shift a client's time. The vulnerabilities covered in this document are as follows:<br />
<ul>
    <li>CVE-2015-7973: Network Time Protocol Replay Attack on Authenticated Broadcast Mode Vulnerability </li>
    <li>CVE-2015-7974: Network Time Protocol Missing Trusted Key Check</li>
    <li>CVE-2015-7975: Standard Network Time Protocol Query Program nextvar() Missing Length Check</li>
    <li>CVE-2015-7976: Standard Network Time Protocol Query Program saveconfig Command Allows Dangerous Characters in Filenames</li>
    <li>CVE-2015-7978: Network Time Protocol Daemon reslist NULL Pointer Deference Denial of Service Vulnerability</li>
    <li>CVE-2015-7977: Network Time Protocol Stack Exhaustion Denial of Service</li>
    <li>CVE-2015-7979: Network Time Protocol Off-Path Broadcast Mode Denial of Service </li>
    <li>CVE-2015-8138: Network Time Protocol Zero Origin Timestamp Bypass</li>
    <li>CVE-2015-8139: Network Time Protocol Information Disclosure of Origin Timestamp</li>
    <li>CVE-2015-8140: Standard Network Time Protocol Query Program Replay Attack</li>
    <li>CVE-2015-8158: Standard and Special Network Time Protocol Query Program Infinite loop</li>
</ul>
Additional details on each of the vulnerabilities are in the official security advisory from the NTP Consortium at Network Time Foundation at the following link: <a href=""http://nwtime.org/security-policy/"">Security Notice</a><br />
<br />
Cisco has released software updates that address these vulnerabilities.<br />
<br />
Workarounds that address some of these vulnerabilities may be available. Available workarounds will be documented in the corresponding Cisco bug for each affected product.&nbsp;<br />
<br />
This advisory is available at the following link:<br />
http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160127-ntpd <br />",[u'Cisco ASA CX Context-Aware Security Software '],5.0
2016-01-15T22:23:00-0800,Cisco Adaptive Security Appliance Information Disclosure Vulnerability,Medium,"A vulnerability in the Cisco Adaptive Security Appliance (ASA) could allow an unauthenticated, remote attacker to access sensitive data, including the ASA Software version that is currently running on the appliance.<br />
<br />
The vulnerability occurs because the Cisco ASA does not sufficiently protect sensitive data during a Cisco AnyConnect client authentication attempt. An attacker could exploit the vulnerability by attempting to authenticate to the Cisco ASA with AnyConnect.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160115-asa"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160115-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],5.0
2016-02-03T16:00:00-0800,Cisco ASA-CX and Cisco Prime Security Manager Privilege Escalation Vulnerability,High,"A vulnerability in the role-based access control of Cisco ASA-CX and&nbsp;Cisco Prime Security Manager (PRSM) could allow an authenticated, remote attacker to change the password of any user on the system.<br />
<br />
The vulnerability exists because the password change request is not fully qualified. An authenticated attacker with a user role other than <em>Administrator </em>could exploit this vulnerability by sending a specially crafted HTTP request to the Cisco PRSM. An exploit could allow the attacker to change the password of any user on the system, including users with the <em>Administrator </em>role.<br /><br />
Cisco has released software updates that address this vulnerability. <br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160203-prsm"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160203-prsm</a><br />",[u'Cisco ASA CX Context-Aware Security Software '],8.5
2015-10-21T23:00:00-0700,Multiple Vulnerabilities in ntpd Affecting Cisco Products - October 2015,Medium,"Multiple Cisco products incorporate a version of the ntpd package. Versions of this package are affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to create a denial of service (DoS) condition or modify the time being advertised by a device acting as a network time protocol (NTP) server.<br />
<br />
On October 21st, 2015, NTP.org released a security advisory detailing 13 issues regarding multiple DoS vulnerabilities, information disclosure vulnerabilities, and logic issues that may result in an attacker gaining the ability to modify an NTP server's advertised time. The vulnerabilities covered in this document are as follows:&nbsp;<br />
<ul>
    <li>CVE-2015-7691 -&nbsp;Denial of Service AutoKey Malicious Message</li>
    <li>CVE-2015-7692 -&nbsp;Denial of Service AutoKey Malicious Message</li>
    <li>CVE-2015-7701 - Denial of Service CRYPTO_ASSOC Memory Leak</li>
    <li>CVE-2015-7702 - Denial of Service AutoKey Malicious Message</li>
    <li>CVE-2015-7703 - Configuration Directive File Overwrite Vulnerability</li>
    <li>CVE-2015-7704 -&nbsp;Denial of Service by Spoofed Kiss-o'-Death</li>
    <li>CVE-2015-7705 -&nbsp;Denial of Service by Priming the Pump</li>
    <li>CVE-2015-7848 -&nbsp;Network Time Protocol ntpd Multiple Integer Overflow Read Access Violations</li>
    <li>CVE-2015-7849 -&nbsp;Network Time Protocol Trusted Keys Memory Corruption Vulnerability</li>
    <li>CVE-2015-7850 -&nbsp;Network Time Protocol Remote Configuration Denial of Service Vulnerability</li>
    <li>CVE-2015-7851 -&nbsp;Network Time Protocol ntpd saveconfig Directory Traversal Vulnerability</li>
    <li>CVE-2015-7852 -&nbsp;Network Time Protocol ntpq atoascii Memory Corruption Vulnerability</li>
    <li>CVE-2015-7853 -&nbsp;Network Time Protocol Reference Clock Memory Corruption Vulnerability</li>
    <li>CVE-2015-7854 -&nbsp;Network Time Protocol Password Length Memory Corruption Vulnerability</li>
    <li>CVE-2015-7855 - Denial of Service Long Control Packet Message&nbsp;</li>
    <li>CVE-2015-7871 -&nbsp;NAK to the Future: NTP Symmetric Association Authentication Bypass Vulnerability</li>
</ul>
Additional details on each of the vulnerabilities can be found at the following links:<br />
<br />
Official Security Advisory from ntp.org: <a href=""http://support.ntp.org/bin/view/Main/SecurityNotice#Recent_Vulnerabilities"">Security Notice</a><br />
Boston University:&nbsp;<a href=""http://www.cs.bu.edu/~goldbe/NTPattack.html"">Attacking the Network Time Protocol</a><br />
Cisco TALOS: <a href=""http://talosintel.com/vulnerability-reports/"">TALOS Vulnerability Reports</a><br />
<br />
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that mitigate one or more of the vulnerabilities may be available for certain products, please see the individual Cisco Bug IDs for details.&nbsp;<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-ntp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-ntp</a>",[u'Cisco ASA CX Context-Aware Security Software '],6.4
2016-01-11T00:00:00-0800,Cisco Adaptive Security Appliance Non-DCERPC Traffic Bypass Vulnerability,Medium,"A vulnerability in the Distributed Computing Environment/Remote Procedure Calls (DCERPC) Inspection feature of the Cisco Adaptive Security Appliance (ASA) could allow an unauthenticated, remote attacker to send traffic that is not DCERPC between hosts configured only for DCERPC inspection. The DCERPC traffic should be allowed only on TCP port 135.<br />
<br />
The vulnerability is due to an internal access control list (ACL), which is used to allow DCERPC traffic but is incorrectly programmed to allow all traffic types and not restricted to DCERPC TCP port 135. An attacker could exploit this vulnerability by sending non-DCERPC traffic between hosts configured for DCERPC inspection that would normally be dropped. An exploit could allow the attacker to access hosts that should normally be restricted through the ASA.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.
<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160111-asa"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160111-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],4.3
2015-03-20T20:20:00-0700,Multiple Vulnerabilities in OpenSSL (March 2015) Affecting Cisco Products,High,"Multiple Cisco products incorporate a version of the OpenSSL package affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition or corrupt portions of OpenSSL process memory. On March 19, 2015, the OpenSSL Project released a security advisory detailing 13 distinct vulnerabilities. The following seven are actively under investigation and the vulnerabilities are referenced in this document as follows:<br />
<br />
<ul>
    <li>CVE-2015-0286: OpenSSL ASN1_TYPE_cmp Denial of Service Vulnerability</li>
    <li>CVE-2015-0287: OpenSSL ASN.1 Structure Reuse Memory Corruption Vulnerability</li>
    <li>CVE-2015-0289: OpenSSL PKCS7 NULL Pointer Dereference Denial of Service Vulnerability</li>
    <li>CVE-2015-0292: OpenSSL Base64 Decoding Memory Corruption Vulnerability</li>
    <li>CVE-2015-0293: OpenSSL SSLv2 CLIENT-MASTER-KEY Denial of Service Vulnerability&nbsp;</li>
    <li>CVE-2015-0209: OpenSSL Elliptic Curve d2i_ECPrivateKey Denial of Service Vulnerability</li>
    <li>CVE-2015-0288: OpenSSL X.509 to PKCS#10 Denial of Service Vulnerability</li>
</ul>
<br />
The following six vulnerabilities do not affect any Cisco products:<br />
<ul>
    <li>CVE-2015-0291: OpenSSL ClientHello sigalgs Denial of Service Vulnerability</li>
    <li>CVE-2015-0290: OpenSSL Multiblock Denial of Service Vulnerability&nbsp;</li>
    <li>CVE-2015-0207: OpenSSL DTLSv1_listen SSL Object Corruption Denial of Service Vulnerability</li>
    <li>CVE-2015-0208: OpenSSL Invalid Probabilistic Signature Scheme Parameters Denial of Service Vulnerability&nbsp;</li>
    <li>CVE-2015-1787: OpenSSL Empty ClientKeyExchange Denial of Service Vulnerability&nbsp;</li>
    <li>CVE-2015-0285: OpenSSL Handshake with Unseeded PRNG Predictable Value Vulnerability&nbsp;</li>
</ul>
<br />
This advisory will be updated as additional information becomes available.<br />
<br />
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that mitigate these vulnerabilities may be available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150320-openssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150320-openssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",2.6
2015-11-24T08:30:00-0800,Cisco ASA Management Interface XML Parser Denial of Service Vulnerability,Medium,"A vulnerability in the XML parser of the management interface in Cisco Adaptive Security Appliance (ASA) Software could allow an authenticated, remote attacker to cause system instability and possibly crash an affected system.<br />
<br />
The vulnerability is due to insufficient hardening of the XML parser code. An attacker could exploit this vulnerability by triggering the affected component to perform a read operation of a crafted XML file.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that mitigate this vulnerability.
<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151123-asa"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151123-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],6.8
2015-04-08T16:00:00-0700,Multiple Vulnerabilities in ntpd (April 2015) Affecting Cisco Products,Medium,"Multiple Cisco products incorporate a version of the <em>ntpd</em> package. Versions of this package are affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to bypass authentication controls or to create a denial of service (DoS) condition.<br />
<br />
On April 7, 2015, NTP.org and US-CERT released a security advisory dealing with two issues regarding bypass of authentication controls. These vulnerabilities are referenced in this document as follows:<br />
<ul>
    <li>CVE-2015-1798: NTP Authentication bypass vulnerability</li>
    <li>CVE-2015-1799: NTP Authentication doesn't protect symmetric associations against DoS attacks</li>
</ul>
Cisco has released software updates that address these vulnerabilities. <br />
<br />
Workarounds that mitigate these vulnerabilities are available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150408-ntpd"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150408-ntpd</a>",[u'Cisco ASA CX Context-Aware Security Software '],5.0
2015-03-10T16:00:00-0700,Multiple Vulnerabilities in OpenSSL (January 2015) Affecting Cisco Products,Medium,"Multiple Cisco products incorporate a version of the OpenSSL package affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to cause a denial of service condition or perform a man-in-the-middle attack. On January 8, 2015, the OpenSSL Project released a security advisory detailing eight distinct vulnerabilities. The vulnerabilities are referenced in this document as follows:
<ul>
    <li>CVE-2014-3571: OpenSSL DTLS Message Processing Denial of Service Vulnerability</li>
    <li>CVE-2015-0206: OpenSSL dtls1_buffer_record Function DTLS Message Processing Denial of Service Vulnerability</li>
    <li>CVE-2014-3569: OpenSSL no-ssl3 Option NULL Pointer Dereference Vulnerability</li>
    <li>CVE-2014-3572: OpenSSL Elliptic Curve Cryptographic Downgrade Vulnerability</li>
    <li>CVE-2015-0204: OpenSSL RSA Temporary Key Cryptographic Downgrade Vulnerability</li>
    <li>CVE-2015-0205: OpenSSL Diffie-Hellman Certificate Validation Authentication Bypass Vulnerability</li>
    <li>CVE-2014-8275:&nbsp;OpenSSL Certificate Fingerprint Validation Vulnerability</li>
    <li>CVE-2014-3570: OpenSSL BN_sql Function Incorrect Mathematical Results Issue</li>
</ul>
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that mitigate these vulnerabilities may be available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150310-ssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150310-ssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",5.0
2015-10-21T16:00:00-0700,Cisco ASA Software DHCPv6 Relay Denial of Service Vulnerability,High,"<span class=""data2"">A vulnerability in the DHCPv6 relay feature of Cisco
Adaptive Security Appliance (ASA) software could allow an
unauthenticated, remote attacker to cause an affected
device to reload.<br />
<br />
The vulnerability is due to insufficient validation of DHCPv6
packets. Cisco ASA Software is affected by this vulnerability only if the software is configured with the DHCPv6 relay feature. An attacker could exploit this
vulnerability by sending crafted DHCPv6 packets to an
affected device.<br />
</span><br /><br />
<span id=""ctl00_MainBodyContainer_DgFields_ctl03_lblField""><strong>Note: </strong>Only DHCPv6 packets directed to the Cisco ASA
interface where the DHCPv6 relay is enabled can be used to trigger this
vulnerability. This vulnerability affects
systems configured in routed or transparent firewall mode and in single
or multiple
context mode. This vulnerability can be triggered only by IPv6 traffic. <br />
<br />
This vulnerability is documented in Cisco bug IDs&nbsp;<a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCus56252"">CSCus56252</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and <a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCus57142"">CSCus57142</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and have been assigned CVE ID
CVE-2015-6324.<br />
<br />
Cisco has released software updates that address this vulnerability.
Workarounds that mitigate this vulnerability are not available. This
advisory is available at the following link:<br />
<a href=""http://tvce-stg.cisco.com/security/AIMS/http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dhcp1"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dhcp1</a></span>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.1
2015-10-21T16:00:00-0700,Cisco ASA Software VPN ISAKMP Denial of Service Vulnerability,High,"A vulnerability in the Internet Key Exchange (IKE) version 1 (v1) code of Cisco Adaptive Security Appliance (ASA) Software could allow an
unauthenticated, remote attacker to cause an affected
system to reload.<br />
<br />
The vulnerability is due to improper handling of Internet Security Association and Key Management Protocol (ISAKMP) packets. An
attacker could exploit this vulnerability by sending crafted UDP packets
to the affected system. A successful exploit could allow the attacker to cause an affected system to reload.<br />
<br />
<strong>Note:</strong> Only traffic directed to the affected system can be used to exploit this vulnerability. This vulnerability affects systems configured in routed firewall mode only and in single or multiple context mode. This vulnerability can be triggered by IPv4 and IPv6 traffic. <br />
<br />
This vulnerability is documented in Cisco bug ID <a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCus94026"">CSCus94026</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and has been assigned Common Vulnerabilities and Exposures (CVE) ID CVE-2015-6327.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-ike"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-ike</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.8
2015-10-21T16:00:00-0700,Cisco ASA Software DNS Denial of Service Vulnerability,High,"A vulnerability in the DNS code of Cisco Adaptive Security Appliance (ASA) Software could allow an unauthenticated, remote attacker to cause an affected system to reload.<br />
<br />
The vulnerability is due to improper processing of DNS packets. An attacker could exploit this vulnerability by sending a crafted request to an affected Cisco ASA device to cause it to generate a DNS request packet. The attacker would need to spoof the reply packet with a crafted DNS response.<br />
<br />
<strong>Note:</strong> This vulnerability can be exploited only by traffic that is directed to the affected device. This vulnerability affects Cisco ASA Software configured in routed or transparent firewall mode and single or multiple context mode. This vulnerability can be triggered by IPv4 and IPv6 traffic.<br />
<br />
This vulnerability is documented in Cisco bug ID <a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCuu07799"">CSCuu07799</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and Common Vulnerabilities and Exposures (CVE) ID CVE-2015-6326.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dns2"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dns2</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.1
2015-01-15T17:54:09-0800,Cisco ASA Software DHCPv6 Relay Denial of Service Vulnerability,High,"A vulnerability in the DHCPv6 relay feature of Cisco Adaptive Security Appliance (ASA) Software could allow an unauthenticated, remote attacker to cause an affected device to reload.<br />
<br />
The vulnerability is due to insufficient validation of DHCPv6 packets. Cisco ASA Software is affected by this vulnerability only if the software is configured with the DHCPv6 relay feature. An attacker could exploit this vulnerability by sending crafted DHCPv6 packets to an affected device.<br />
<br />
<strong>Note:</strong> Only DHCPv6 packets directed to the Cisco ASA
interface where the DHCPv6 relay feature is enabled can be used to trigger this
vulnerability. This vulnerability affects
systems configured in routed or transparent firewall mode and in single
or multiple
context mode. This vulnerability can be triggered only by IPv6 traffic. <br />
<br />
This vulnerability is documented in Cisco bug ID&nbsp;<a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCur45455"">CSCur45455</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and has been assigned CVE ID CVE-2015-0578.<br />
<br />
Cisco has released software updates that address this vulnerability.
Workarounds that mitigate this vulnerability are not available.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150115-asa-dhcp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150115-asa-dhcp</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.1
2015-10-21T16:00:00-0700,Cisco ASA Software DNS Denial of Service Vulnerability,High,"A vulnerability in the DNS code of Cisco Adaptive Security Appliance (ASA) Software could allow an
unauthenticated, remote attacker to cause an affected system to reload.<br />
<br />
The vulnerability is due
to improper processing of DNS packets. An attacker could exploit this vulnerability by
sending a request to an affected Cisco ASA appliance to cause it to
generate a DNS request packet. The attacker would need to spoof the reply packet with a crafted DNS response.<br />
<br />
<strong>Note:</strong> Only traffic directed to the affected device can be used to exploit this vulnerability. This vulnerability affects Cisco ASA Software configured in routed or transparent firewall mode and single or multiple context mode. This vulnerability can be triggered by IPv4 and IPv6 traffic.<br />
<br />
This vulnerability is documented in Cisco bug ID <a href=""https://bst.cloudapps.cisco.com/bugsearch/bug/CSCut03495"">CSCut03495</a> (<a href=""http://tools.cisco.com/RPF/register/register.do"">registered</a> customers only) and has been assigned Common Vulnerabilities and Exposures (CVE) ID CVE-2015-6325.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dns1"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-asa-dns1</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.1
2015-10-27T15:00:00-0700,Cisco ASA CX Context-Aware Security Web GUI Unauthorized Access Vulnerability,Medium,"A vulnerability in the web-based GUI of Cisco&nbsp;Adaptive Security Appliance&nbsp;(ASA) CX Context-Aware Security could allow an authenticated, remote attacker to enumerate users and read user information without belonging to a role that allows those operations.<br />
<br />
The vulnerability is due to insufficient authorization controls. An attacker could exploit this vulnerability by sending an HTTP request to a specific URL.<br />
<br />
Cisco has not released software updates that address this vulnerability. There are no workarounds that mitigate this vulnerability.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151027-cas"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151027-cas</a>",[u'Cisco ASA CX Context-Aware Security Software '],4.0
2015-07-10T16:00:00-0700,OpenSSL Alternative Chains Certificate Forgery Vulnerability (July 2015) Affecting Cisco Products,Medium,"On July 9, 2015, the OpenSSL Project released a security advisory detailing a vulnerability affecting applications that verify certificates, including SSL/Transport Layer Security (TLS)/Datagram Transport Layer Security (DTLS) clients and SSL/TLS/DTLS servers using client authentication.<br />
<br />
Multiple Cisco products incorporate a version of the OpenSSL package affected by this vulnerability that could allow an unauthenticated, remote attacker to cause certain checks on untrusted certificates to be bypassed, enabling the attacker to forge ""trusted"" certificates that could be used to conduct man-in-the-middle attacks.<br />
<br />
This advisory will be updated as additional information becomes available.<br />
<br />
Cisco will release free software updates that address this vulnerability.<br />
<br />
Workarounds that mitigate this vulnerability may be available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150710-openssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150710-openssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",NA
2015-08-12T18:05:56-0700,Cisco ASA Unicast Reverse Path Forwarding (uRPF) Bypass Vulnerability,Medium,"A vulnerability in the Unicast Reverse Path Forwarding (uRPF) feature in the Cisco Adaptive Security Appliance (ASA) could allow an unauthenticated, remote attacker to bypass the uRPF validation checks.<br />
<br />
The vulnerability is due to incorrect uRPF validation where IP packets from an outside interface, whose IP address is both in the ASA routing table and associated with an internal interface, are not dropped. An attacker could exploit this vulnerability by sending spoofed IP packets to the ASA in a subnet range that should be dropped. An exploit could allow the attacker to bypass uRPF validation on the ASA and the packet will be incorrectly forwarded on the internal network.<br />
<br />
Cisco has confirmed the vulnerability; however, software updates are not available.<br />
<br />
<br />
To exploit this vulnerability, the targeted device must have the<strong> ip verfiy reverse-path interface</strong> command set on an outside interface and the interface must have a default route configured. In addition, the attacker must know a subnet range set on the targeted device that is configured to drop packets prior to sending spoofed IP packets to the device.<br />
<br />
Cisco indicates through the CVSS score that functional exploit code exists; however, the code is not known to be publicly available.",[u'Cisco Adaptive Security Appliance (ASA) Software '],5.0
2015-01-28T22:30:00-0800,GNU glibc gethostbyname Function Buffer Overflow Vulnerability,Critical,"On January 27, 2015, a buffer overflow vulnerability in the GNU C library (glibc) was publicly announced. This vulnerability is related to the various gethostbyname functions included in glibc and affects applications that call these functions. This vulnerability may allow an attacker to obtain sensitive information from an exploited system or, in some instances, perform remote code execution with the privileges of the application being exploited.<br />
<br />
The glibc library is a commonly used third-party software component that is released by the GNU software project and a number of Cisco products are likely affected.<br />
<br />
This advisory will be updated as additional information becomes available. Cisco will release free software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available. <br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150128-ghost"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20150128-ghost</a>",[u'Cisco ASA CX Context-Aware Security Software '],NA
2015-07-14T16:52:53-0700,Cisco Adaptive Security Appliance Message Authentication Code Checking Vulnerability,Medium,"A vulnerability in the Transport Layer Security (TLS) code on the Cisco Adaptive Security Appliance (ASA) could allow an unauthenticated, remote attacker to modify the contents of an encrypted TLS packet without detection of the modifications.<br />
<br />
The vulnerability is due to an error on the firmware of the Cavium Networks cryptographic module. Due to this vulnerability, the message authentication code (MAC) on a TLS packet is not being checked. An attacker could exploit this vulnerability by intercepting encrypted packets in transit and modifying their contents. Such packets would be decrypted by the ASA, but the modification would not be detected.<br />
<br />
Cisco has confirmed the vulnerability and released software updates.
<br />
<br />
To exploit this vulnerability, the attacker may need to be in a position to perform a man-in-the-middle attack and be able to intercept encrypted TLS packets in transit from a targeted device, making exploitation more difficult in environments that restrict network access from untrusted sources.<br />
<br />
A successful exploit of this vulnerability does not allow an attacker to decrypt the packets in transit or obtain information about the session keys being used for the TLS connection.<br />
<br />
Cisco would like to that Mr. Yngve Pettersen from TLS Prober Labs for reporting this vulnerability.",[u'Cisco Adaptive Security Appliance (ASA) Software '],4.3
